name,blurb,michelin_award,city,country,lat,lon,image,chef,cuisine1,cuisine2,url,url2
freustil,Come here to discover the finest and most creative cuisine,ONE_STAR,Ostseebad Binz,Germany,54.4012638,13.6117968,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e8acb63c-d4f2-41ae-b2f0-afd8eb481e6a.jpg,Ralf Haug,Creative,,https://guide.michelin.com/en/mecklenburg-vorpommern/ostseebad-binz/restaurant/freustil,https://guide.michelin.com/en/mecklenburg-vorpommern/ostseebad-binz/restaurant/freustil
halbedel's Gasthaus,"With its stuccoed ceiling, dark parquet flooring and well-matched",ONE_STAR,Bonn,Deutschland,50.6889689,7.1662272,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/315de1ec-c1a3-442e-b99c-cc4805d92317.jpg,Rainer-Maria Halbedel,Modern French,,https://guide.michelin.com/en/nordrhein-westfalen/bonn/restaurant/halbedel-s-gasthaus,https://guide.michelin.com/en/nordrhein-westfalen/bonn/restaurant/halbedel-s-gasthaus
hide and fox,Start your night with a cocktail at what was once,ONE_STAR,Saltwood,United Kingdom,51.0805155,1.0768824,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/df6bd9f623aa4a618272724c31878825,Allister Barsby,Modern British,,https://guide.michelin.com/gb/en/kent/saltwood/restaurant/hide-and-fox,https://guide.michelin.com/en/kent/saltwood/restaurant/hide-and-fox
il Centrino,"This intimate trattoria is a refurbished home, so diners can",ONE_STAR,Osaka,Japan,34.672923,135.514216,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/823efa39-0063-4013-9570-63e0f18da2e3.JPG,Tomohisa KITAGUCHI,Italian,,https://guide.michelin.com/jp/en/osaka-region/osaka/restaurant/il-centrino,https://guide.michelin.com/en/osaka-region/osaka/restaurant/il-centrino
itsuka,"The restaurant name embodies the idea of cherishing ingredients, people",ONE_STAR,Tokyo,Japan,35.670272,139.720168,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/63960628-a4b9-4512-8283-762c359383da.jpg,Ryosuke TAMURA,Chinese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/itsuka,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/itsuka
jū-ni,"The word ""jūni” is Japanese for “twelve,” which also happens",ONE_STAR,San Francisco,United States,37.77672,-122.43886,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/94181bb2-43ab-41de-a42c-cba8a123eab4.jpg,Geoffrey Lee,Japanese,Sushi,https://guide.michelin.com/us/en/california/san-francisco/restaurant/ju-ni,https://guide.michelin.com/en/california/san-francisco/restaurant/ju-ni
kochZIMMER in der Gaststätte zur Ratswaage,"The Ratswaage is really stylish - historical on the outside, minimalist",ONE_STAR,Potsdam,Germany,52.3960758,13.0575786,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/9eeaa7ac03d04850ac5900331ed10144,David Schubert,Modern Cuisine,Market Cuisine,https://guide.michelin.com/en/brandenburg/potsdam/restaurant/kochzimmer-in-der-gaststatte-zur-ratswaage,https://guide.michelin.com/en/brandenburg/potsdam/restaurant/kochzimmer-in-der-gaststatte-zur-ratswaage
l'Essentiel,"This former tannery, set in an idyllic rural valley, has",ONE_STAR,Temploux,Belgium,50.4754247,4.7387117,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/abbc1dbd2a8d41acb8f96c5638c8e414,Raphaël Adam,Creative French,,https://guide.michelin.com/en/namur/temploux/restaurant/l-essentiel210192,https://guide.michelin.com/en/namur/temploux/restaurant/l-essentiel210192
l'intemporel,"Named ‘Timeless’ in French, the idea here is that what",ONE_STAR,Tokyo,Japan,35.667293,139.718262,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d6ba68ef-83ce-437f-9e74-cf53eaacec70.jpg,Daiki KANAGAWA,French,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/l-intemporel,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/l-intemporel
le Corange,This fine dining restaurant on the sixth floor of the,ONE_STAR,Mannheim,Deutschland,49.4858919,8.4699815,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1f58270a-522d-477e-b668-80f2ff621d33.jpg,Igor Yakuschenko,Modern French,Classic Cuisine,https://guide.michelin.com/en/baden-wurttemberg/mannheim/restaurant/le-corange,https://guide.michelin.com/en/baden-wurttemberg/mannheim/restaurant/le-corange
le sputnik,The chef varies the pace of the set menu based,ONE_STAR,Tokyo,Japan,35.664392,139.729876,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8d4c4c97-f65f-4161-a63f-a1bd571c7c05.jpg,Yujiro TAKAHASHI,French,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/le-sputnik,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/le-sputnik
maiBeck,"maiBeck offers uncomplicated, top-class cuisine at genuinely reasonable prices",ONE_STAR,Cologne,Germany,50.9403502,6.9617559,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0f05f94c-4ea5-4843-8fd1-0828c14a636d.jpg,Jan C. Maier,Modern Cuisine,Country cooking,https://guide.michelin.com/en/nordrhein-westfalen/koln/restaurant/maibeck,https://guide.michelin.com/en/nordrhein-westfalen/koln/restaurant/maibeck
mana,The personality of chef-owner Simon Martin shines brightly at,ONE_STAR,Manchester,United Kingdom,53.4848226,-2.2278659,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a1edeafecbf8418ea24df58b3a9a394a,Simon Martin,Creative British,Modern Cuisine,https://guide.michelin.com/gb/en/greater-manchester/manchester/restaurant/mana,https://guide.michelin.com/en/greater-manchester/manchester/restaurant/mana
maximilian lorenz,"Entirely dedicated to German cuisine, maximilian lorenz offers a creative",ONE_STAR,Cologne,Deutschland,50.9445986,6.9608324,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f6b476d4-da20-410d-981f-85eda8c2e143.jpg,Maximilian Lorenz,Modern Cuisine,Market Cuisine,https://guide.michelin.com/en/nordrhein-westfalen/koln/restaurant/maximilian-lorenz,https://guide.michelin.com/en/nordrhein-westfalen/koln/restaurant/maximilian-lorenz
minibar,"A single door, manned by a sharply suited host, marks",TWO_STARS,Washington,United States,38.896294,-77.02386,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/dd7ae433-1c38-4b61-ba09-265870d157e9.jpg,,Contemporary,,https://guide.michelin.com/us/en/district-of-columbia/washington-dc/restaurant/minibar,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/minibar
mural,"This restaurant is located in MUCA, the Museum of Urban",ONE_STAR,Munich,Germany,48.1365989,11.5702579,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/272d802c-6c2d-4dbc-ad80-41e74c187bbc.jpg,Joshua Leise,Creative,Modern Cuisine,https://guide.michelin.com/en/bayern/mnchen/restaurant/mural,https://guide.michelin.com/en/bayern/mnchen/restaurant/mural
muroi,The owner-chef underwent apprenticeships in Kyoto and worked overseas,ONE_STAR,Kyoto,Japan,35.0505119,135.7347736,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4d03f581-c219-46e1-a498-8a5f665762a3.JPG,Shigeru MUROI,Japanese,,https://guide.michelin.com/jp/en/kyoto-region/kyoto/restaurant/muroi,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/muroi
n/naka,Los Angeles-born Chef Niki Nakayama is a proud pioneer,TWO_STARS,Los Angeles,United States,34.02526,-118.41206,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/05fc8dc3-5b63-47e2-b38c-f13f2f6bac28.jpg,Niki Nakayama,Japanese,Contemporary,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/n-naka,https://guide.michelin.com/en/california/us-los-angeles/restaurant/n-naka
naruya,The owner-chef learned the tradition and innovation of Kyo,ONE_STAR,Kyoto,Japan,35.0051982,135.7633197,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1c0564a3-286c-4286-a9df-ffb29b76d794.JPG,Ryota UESHIMA,Japanese,,https://guide.michelin.com/jp/en/kyoto-region/kyoto/restaurant/naruya,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/naruya
noVa,"This small, almost intimate restaurant would not necessarily be what",ONE_STAR,Herrenberg,Germany,48.5757434,8.8868981,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c04e5cf8-6168-4cdd-8335-d4e70820561a.jpg,David Höller,Creative,Modern Cuisine,https://guide.michelin.com/en/baden-wurttemberg/herrenberg/restaurant/nova1185644,https://guide.michelin.com/en/baden-wurttemberg/herrenberg/restaurant/nova1185644
noma,This elegant yet relaxed waterside restaurant offers a unique experience,THREE_STARS,Copenhagen,Denmark,55.6833118,12.6106175,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c6b56c48-4e1b-48f6-bd64-18ddff85ddbf.jpg,René Redzepi,Creative,,https://guide.michelin.com/dk/en/capital-region/copenhagen/restaurant/noma,https://guide.michelin.com/en/capital-region/copenhagen/restaurant/noma
nôl,Chef Tatsuya Noda says his theme is “nourishing the heart,ONE_STAR,Tokyo,Japan,35.695272,139.78362,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/cc050986-564a-4d6c-96e3-4e879e32bdfb.jpg,,Innovative,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/nol,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/nol
odo,"Despite a clandestine vibe and handful of seats, this dining",ONE_STAR,New York,United States,40.7407048,-73.9929904,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/674d887e-4035-4e44-be90-16c38d2dac7f.JPG,Hiroki Odo,Japanese,Sushi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/odo,https://guide.michelin.com/en/new-york-state/new-york/restaurant/odo
prism,"In a chic, minimalist ambience, chef-owner Gal Ben Moshe",ONE_STAR,Berlin,Deutschland,52.5071399,13.3007267,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d7668024-5734-4bff-942e-1ecf6dd8b6b3.jpg,Gal Ben Moshe,Israeli,Modern Cuisine,https://guide.michelin.com/en/berlin-region/berlin/restaurant/prism,https://guide.michelin.com/en/berlin-region/berlin/restaurant/prism
recte,"The chef approaches the ingredients, which are the fruits of",ONE_STAR,Tokyo,Japan,35.648877,139.705947,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/30ea4c97-3551-4328-bee0-b405e5f19848.JPG,Naobumi SASAKI,French,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/recte,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/recte
roots,"Chic and modern yet cosy, roots is located on the",ONE_STAR,Basel,Switzerland,47.57006,7.5829306,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b33dd2cd-43d6-4253-acca-fa28ce3af965.jpg,Pascal Steffen,Modern Cuisine,,https://guide.michelin.com/en/basel-stadt/basel/restaurant/roots568552,https://guide.michelin.com/en/basel-stadt/basel/restaurant/roots568552
s'Äpfle,This is the culinary centrepiece of the picturesque Villa Linde,ONE_STAR,Bodman-Ludwigshafen,Germany,47.8005011,9.0369238,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ede48f73-caa3-4d2a-95f1-120c2cb10f24.jpg,Kevin Leitner,Modern Cuisine,Creative,https://guide.michelin.com/en/baden-wurttemberg/bodman-ludwigshafen/restaurant/s-apfle,https://guide.michelin.com/en/baden-wurttemberg/bodman-ludwigshafen/restaurant/s-apfle
schanz. restaurant.,The pleasing modern approach reflected in the smart minimalist-style,TWO_STARS,Piesport,Deutschland,49.8776003,6.9266002,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5ea66791-2b32-443b-aab4-78f2c1ad5c49.jpg,Thomas Schanz,Modern French,Creative,https://guide.michelin.com/en/rheinland-pfalz/piesport/restaurant/schanz-restaurant,https://guide.michelin.com/en/rheinland-pfalz/piesport/restaurant/schanz-restaurant
sein,"Located in a quiet residential street, the interior of this",ONE_STAR,Karlsruhe,Germany,49.0062467,8.3818104,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0c13aca1-e785-4fec-b1e5-44acc81e3a64.jpg,Thorsten Bender,Modern Cuisine,,https://guide.michelin.com/en/baden-wurttemberg/karlsruhe/restaurant/sein,https://guide.michelin.com/en/baden-wurttemberg/karlsruhe/restaurant/sein
senzanome,"All the flavours and aromas of rich Italian, particularly Sicilian",ONE_STAR,Brussels,Belgium,50.8399741,4.3563943,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/f1cc60248c1e423c98276856cfd53e6a,Giovanni Bruno,Italian,Sicilian,https://guide.michelin.com/en/bruxelles-capitale/bruxelles/restaurant/senzanome,https://guide.michelin.com/en/bruxelles-capitale/bruxelles/restaurant/senzanome
sio,Chef Shusaku Toba has led quite a life – as a,ONE_STAR,Tokyo,Japan,35.6695766,139.682195,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7a1acf98-55ac-46da-8695-808567ba7c78.jpg,Shusaku TOBA,Innovative,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/sio,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sio
taku,The straightforward and elegant restaurant of the classic grand hotel,ONE_STAR,Cologne,Deutschland,50.9418935,6.9564935,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1885b6a2-125c-4867-bd20-e2ad64a2574b.jpg,Mirko Gaul,Asian,Fusion,https://guide.michelin.com/en/nordrhein-westfalen/koln/restaurant/taku,https://guide.michelin.com/en/nordrhein-westfalen/koln/restaurant/taku
temporaire - Köhlerstube,"After the fire in early 2020, the Köhlerstube can now",ONE_STAR,Baiersbronn,Germany,48.5360638,8.3592392,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/d9606785b8c645778c14d0725a9dfdf2,Florian Stolte,Modern Cuisine,Asian Influences,https://guide.michelin.com/en/baden-wurttemberg/baiersbronn/restaurant/temporaire-kohlerstube,https://guide.michelin.com/en/baden-wurttemberg/baiersbronn/restaurant/temporaire-kohlerstube
temporaire - Schwarzwaldstube,"Schwarzwaldstube's temporary home. A simple, elegant restaurant with a",THREE_STARS,Baiersbronn,Germany,48.5361528,8.3590633,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2348441d-7a39-4bea-b6d4-fb056473787c.jpg,Torsten Michel,Classic French,Creative,https://guide.michelin.com/en/baden-wurttemberg/baiersbronn/restaurant/temporaire-schwarzwaldstube,https://guide.michelin.com/en/baden-wurttemberg/baiersbronn/restaurant/temporaire-schwarzwaldstube
the K by mauro colagreco,"Unfortunately, this tasteful restaurant in the elegant Kulm Hotel St",ONE_STAR,Saint Moritz,Switzerland,46.4996168,9.8417787,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/39f94929dcab44898ba3ad2dc31da888,Mauro Colagreco,French,,https://guide.michelin.com/en/graubunden/sankt-moritz/restaurant/the-k-by-mauro-colagreco,https://guide.michelin.com/en/graubunden/sankt-moritz/restaurant/the-k-by-mauro-colagreco
tulus lotrek,The USPs here are the warm and welcoming female owner,ONE_STAR,Berlin,Deutschland,52.4893627,13.4137112,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/98c6ee62-febd-4a99-8ea2-d84841453a0a.jpg,Maximilian Strohe,Modern Cuisine,International,https://guide.michelin.com/en/berlin-region/berlin/restaurant/tulus-lotrek,https://guide.michelin.com/en/berlin-region/berlin/restaurant/tulus-lotrek
zeit|geist,Outside it's the lovely half-timbered façade that catches,ONE_STAR,Weingarten,Germany,49.0515496,8.5318245,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0a7afea7-d093-4e8f-95ce-6fb0a81145b7.jpg,Sebastian Syrbe,Creative,Fusion,https://guide.michelin.com/en/baden-wurttemberg/weingarten/restaurant/zeit-geist,https://guide.michelin.com/en/baden-wurttemberg/weingarten/restaurant/zeit-geist
À Contre Sens,"In its elegant dining room at no 10, whose decor",ONE_STAR,Caen,France,49.1844865,-0.3655578,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0ec52149-e272-4fcd-a7f6-05b2a6241797.jpg,Anthony Caillot,Modern Cuisine,,https://guide.michelin.com/en/normandie/caen/restaurant/a-contre-sens,https://guide.michelin.com/en/normandie/caen/restaurant/a-contre-sens
Árbore da Veira,"A restaurant with a well - deserved reputation which, with its",ONE_STAR,A Coruña,Spain,43.377457,-8.433224,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/4cd2741b37a0449385c1c18b3afc6d2a,Luis Veira,Creative,,https://guide.michelin.com/en/galicia/a-corua/restaurant/arbore-da-veira,https://guide.michelin.com/en/galicia/a-corua/restaurant/arbore-da-veira
ÄNG,Three siblings – third generation dairy farmers – have created a delightful,ONE_STAR,Tvååker,Sweden,57.0649323,12.5594919,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1ebf88a3-18f5-44a6-a82d-226470666ac9.jpg,Filip Gemzell,Modern Cuisine,Swedish,https://guide.michelin.com/se/en/hallands/tvaaker/restaurant/ang,https://guide.michelin.com/en/hallands/tvaaker/restaurant/ang
Äponem - Auberge du Presbytère,Amélie Darvas and Gaby Benicio are happily installed in this,ONE_STAR,Vailhan,France,43.5544377,3.2988056,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d22639b6-a316-4c06-85ef-9050c7684d6f.jpg,Amélie Darvas,Modern Cuisine,,https://guide.michelin.com/en/occitanie/vailhan/restaurant/aponem-auberge-du-presbytere,https://guide.michelin.com/en/occitanie/vailhan/restaurant/aponem-auberge-du-presbytere
Écriture,Plenty of creativity went into the design of this understated,TWO_STARS,Hong Kong,Hong Kong,22.2831268,114.1552862,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a6022afc-f1ea-432a-8fea-1ee68f0d65a2.jpg,Maxime GILBERT,French Contemporary,,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ecriture,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/ecriture
Édition Koji Shimomura,The owner-chef never ceases in his study of ingredients,TWO_STARS,Tokyo,Japan,35.66558,139.738152,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/67e1b098-0696-4895-9361-3bbf34172bce.jpg,Koji SHIMOMURA,French,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/edition-koji-shimomura,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/edition-koji-shimomura
Épicure,A meal at Le Bristol is an exceptional culinary moment,THREE_STARS,Paris,France,48.8717289,2.3143664,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/d4ac8dbdcca4461d8075803363e7bb54,Éric Frechon,Modern Cuisine,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/epicure,https://guide.michelin.com/en/ile-de-france/paris/restaurant/epicure
Épure,Have a drink on the terrace of this professionally run,ONE_STAR,Hong Kong,Hong Kong,22.2960349,114.1683295,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d4fda47b-3875-4899-8a24-d52a3d4c6966.jpg,Nicolas BOUTIN,French Contemporary,,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/epure,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/epure
